ring_id,accounts,transactions,density,average_connections,suspicion_score
15499,12,11,0.1667,1.83,14.4
8035,12,11,0.1667,1.83,14.4
8003,12,11,0.1667,1.83,14.4
15553,12,11,0.1667,1.83,14.4
21201,12,11,0.1667,1.83,14.4
21181,12,11,0.1667,1.83,14.4
50719,12,11,0.1667,1.83,14.4
50710,12,11,0.1667,1.83,14.4
28650,12,11,0.1667,1.83,14.4
28648,12,11,0.1667,1.83,14.4
19668,12,11,0.1667,1.83,14.4
99,40,39,0.05,1.95,14.4
26309,12,11,0.1667,1.83,14.4
38831,12,11,0.1667,1.83,14.4
27270,12,11,0.1667,1.83,14.4
28848,12,11,0.1667,1.83,14.4
39232,12,11,0.1667,1.83,14.4
15585,12,11,0.1667,1.83,14.4
15571,12,11,0.1667,1.83,14.4
17567,12,11,0.1667,1.83,14.4
17549,12,11,0.1667,1.83,14.4
11967,12,11,0.1667,1.83,14.4
32740,12,11,0.1667,1.83,14.4
27345,12,11,0.1667,1.83,14.4
17775,12,11,0.1667,1.83,14.4
17733,12,11,0.1667,1.83,14.4
33006,12,11,0.1667,1.83,14.4
15706,12,11,0.1667,1.83,14.4
15701,12,11,0.1667,1.83,14.4
7890,12,11,0.1667,1.83,14.4
285,39,38,0.0513,1.95,14.26
3540,39,38,0.0513,1.95,14.26
2524,39,38,0.0513,1.95,14.26
6611,39,38,0.0513,1.95,14.26
1804,39,38,0.0513,1.95,14.26
3606,39,38,0.0513,1.95,14.26
830,39,38,0.0513,1.95,14.26
148,39,38,0.0513,1.95,14.26
4600,38,37,0.0526,1.95,14.13
2032,38,37,0.0526,1.95,14.13
3610,38,37,0.0526,1.95,14.13
5118,38,37,0.0526,1.95,14.13
3391,37,36,0.0541,1.95,13.99
5413,37,36,0.0541,1.95,13.99
964,37,36,0.0541,1.95,13.99
64,13,12,0.1538,1.85,13.98
23507,13,12,0.1538,1.85,13.98
38564,13,12,0.1538,1.85,13.98
15419,13,12,0.1538,1.85,13.98
15437,13,12,0.1538,1.85,13.98
26384,13,12,0.1538,1.85,13.98
38390,13,12,0.1538,1.85,13.98
33054,13,12,0.1538,1.85,13.98
45592,13,12,0.1538,1.85,13.98
17679,13,12,0.1538,1.85,13.98
17738,13,12,0.1538,1.85,13.98
11832,13,12,0.1538,1.85,13.98
32772,13,12,0.1538,1.85,13.98
32639,13,12,0.1538,1.85,13.98
15581,13,12,0.1538,1.85,13.98
2796,13,12,0.1538,1.85,13.98
26825,13,12,0.1538,1.85,13.98
26844,13,12,0.1538,1.85,13.98
26847,13,12,0.1538,1.85,13.98
19444,13,12,0.1538,1.85,13.98
30602,13,12,0.1538,1.85,13.98
6408,13,12,0.1538,1.85,13.98
27929,13,12,0.1538,1.85,13.98
27939,13,12,0.1538,1.85,13.98
10153,13,12,0.1538,1.85,13.98
30690,13,12,0.1538,1.85,13.98
25316,13,12,0.1538,1.85,13.98
26863,13,12,0.1538,1.85,13.98
6424,13,12,0.1538,1.85,13.98
6311,13,12,0.1538,1.85,13.98
34775,13,12,0.1538,1.85,13.98
9991,13,12,0.1538,1.85,13.98
10003,13,12,0.1538,1.85,13.98
25366,13,12,0.1538,1.85,13.98
25942,13,12,0.1538,1.85,13.98
25975,13,12,0.1538,1.85,13.98
22966,13,12,0.1538,1.85,13.98
35061,13,12,0.1538,1.85,13.98
2724,13,12,0.1538,1.85,13.98
27887,13,12,0.1538,1.85,13.98
27812,13,12,0.1538,1.85,13.98
20728,13,12,0.1538,1.85,13.98
27820,13,12,0.1538,1.85,13.98
27825,13,12,0.1538,1.85,13.98
34642,13,12,0.1538,1.85,13.98
26871,13,12,0.1538,1.85,13.98
16646,13,12,0.1538,1.85,13.98
27984,13,12,0.1538,1.85,13.98
21779,13,12,0.1538,1.85,13.98
21854,13,12,0.1538,1.85,13.98
19462,13,12,0.1538,1.85,13.98
26883,13,12,0.1538,1.85,13.98
2762,13,12,0.1538,1.85,13.98
47792,13,12,0.1538,1.85,13.98
10501,13,12,0.1538,1.85,13.98
34536,13,12,0.1538,1.85,13.98
41921,13,12,0.1538,1.85,13.98
22930,13,12,0.1538,1.85,13.98
23049,13,12,0.1538,1.85,13.98
13683,13,12,0.1538,1.85,13.98
2219,13,12,0.1538,1.85,13.98
35182,13,12,0.1538,1.85,13.98
24477,13,12,0.1538,1.85,13.98
24490,13,12,0.1538,1.85,13.98
34691,13,12,0.1538,1.85,13.98
24592,13,12,0.1538,1.85,13.98
6034,13,12,0.1538,1.85,13.98
10440,13,12,0.1538,1.85,13.98
30954,13,12,0.1538,1.85,13.98
19474,13,12,0.1538,1.85,13.98
56777,13,12,0.1538,1.85,13.98
2880,13,12,0.1538,1.85,13.98
34386,13,12,0.1538,1.85,13.98
30378,13,12,0.1538,1.85,13.98
27964,13,12,0.1538,1.85,13.98
30505,13,12,0.1538,1.85,13.98
30508,13,12,0.1538,1.85,13.98
27972,13,12,0.1538,1.85,13.98
27976,13,12,0.1538,1.85,13.98
23023,13,12,0.1538,1.85,13.98
27802,13,12,0.1538,1.85,13.98
31023,13,12,0.1538,1.85,13.98
16774,13,12,0.1538,1.85,13.98
16776,13,12,0.1538,1.85,13.98
22867,13,12,0.1538,1.85,13.98
22868,13,12,0.1538,1.85,13.98
22907,13,12,0.1538,1.85,13.98
20129,13,12,0.1538,1.85,13.98
9829,13,12,0.1538,1.85,13.98
25424,13,12,0.1538,1.85,13.98
30432,13,12,0.1538,1.85,13.98
24442,13,12,0.1538,1.85,13.98
13672,13,12,0.1538,1.85,13.98
9769,13,12,0.1538,1.85,13.98
18377,13,12,0.1538,1.85,13.98
18386,13,12,0.1538,1.85,13.98
18414,13,12,0.1538,1.85,13.98
3054,13,12,0.1538,1.85,13.98
24636,13,12,0.1538,1.85,13.98
42262,13,12,0.1538,1.85,13.98
42099,13,12,0.1538,1.85,13.98
42114,13,12,0.1538,1.85,13.98
34236,13,12,0.1538,1.85,13.98
34222,13,12,0.1538,1.85,13.98
13787,13,12,0.1538,1.85,13.98
13818,13,12,0.1538,1.85,13.98
13866,13,12,0.1538,1.85,13.98
35510,13,12,0.1538,1.85,13.98
27993,13,12,0.1538,1.85,13.98
9751,13,12,0.1538,1.85,13.98
9821,13,12,0.1538,1.85,13.98
16705,13,12,0.1538,1.85,13.98
31184,13,12,0.1538,1.85,13.98
31103,13,12,0.1538,1.85,13.98
5615,13,12,0.1538,1.85,13.98
25995,13,12,0.1538,1.85,13.98
12952,13,12,0.1538,1.85,13.98
12990,13,12,0.1538,1.85,13.98
34069,13,12,0.1538,1.85,13.98
34071,13,12,0.1538,1.85,13.98
26919,13,12,0.1538,1.85,13.98
26244,13,12,0.1538,1.85,13.98
26279,13,12,0.1538,1.85,13.98
21760,13,12,0.1538,1.85,13.98
18632,13,12,0.1538,1.85,13.98
9671,13,12,0.1538,1.85,13.98
35723,13,12,0.1538,1.85,13.98
26044,13,12,0.1538,1.85,13.98
21963,13,12,0.1538,1.85,13.98
34081,13,12,0.1538,1.85,13.98
34134,13,12,0.1538,1.85,13.98
34165,13,12,0.1538,1.85,13.98
30193,13,12,0.1538,1.85,13.98
20840,13,12,0.1538,1.85,13.98
19150,13,12,0.1538,1.85,13.98
19159,13,12,0.1538,1.85,13.98
19163,13,12,0.1538,1.85,13.98
41308,13,12,0.1538,1.85,13.98
41186,13,12,0.1538,1.85,13.98
41208,13,12,0.1538,1.85,13.98
28086,13,12,0.1538,1.85,13.98
28094,13,12,0.1538,1.85,13.98
48387,13,12,0.1538,1.85,13.98
21720,13,12,0.1538,1.85,13.98
13973,13,12,0.1538,1.85,13.98
24348,13,12,0.1538,1.85,13.98
24650,13,12,0.1538,1.85,13.98
31256,13,12,0.1538,1.85,13.98
19209,13,12,0.1538,1.85,13.98
26952,13,12,0.1538,1.85,13.98
26982,13,12,0.1538,1.85,13.98
19979,13,12,0.1538,1.85,13.98
7080,13,12,0.1538,1.85,13.98
9479,13,12,0.1538,1.85,13.98
41054,13,12,0.1538,1.85,13.98
63661,13,12,0.1538,1.85,13.98
63769,13,12,0.1538,1.85,13.98
35951,13,12,0.1538,1.85,13.98
24328,13,12,0.1538,1.85,13.98
20585,13,12,0.1538,1.85,13.98
31348,13,12,0.1538,1.85,13.98
5567,13,12,0.1538,1.85,13.98
5568,13,12,0.1538,1.85,13.98
12862,13,12,0.1538,1.85,13.98
12872,13,12,0.1538,1.85,13.98
3475,13,12,0.1538,1.85,13.98
18753,13,12,0.1538,1.85,13.98
29934,13,12,0.1538,1.85,13.98
29981,13,12,0.1538,1.85,13.98
29988,13,12,0.1538,1.85,13.98
20908,13,12,0.1538,1.85,13.98
20943,13,12,0.1538,1.85,13.98
13985,13,12,0.1538,1.85,13.98
35985,13,12,0.1538,1.85,13.98
10919,13,12,0.1538,1.85,13.98
10920,13,12,0.1538,1.85,13.98
31512,13,12,0.1538,1.85,13.98
33960,13,12,0.1538,1.85,13.98
34003,13,12,0.1538,1.85,13.98
22837,13,12,0.1538,1.85,13.98
7282,13,12,0.1538,1.85,13.98
29971,13,12,0.1538,1.85,13.98
9465,13,12,0.1538,1.85,13.98
9408,13,12,0.1538,1.85,13.98
25871,13,12,0.1538,1.85,13.98
36046,13,12,0.1538,1.85,13.98
7053,13,12,0.1538,1.85,13.98
16346,13,12,0.1538,1.85,13.98
1578,13,12,0.1538,1.85,13.98
16434,13,12,0.1538,1.85,13.98
23098,13,12,0.1538,1.85,13.98
23127,13,12,0.1538,1.85,13.98
21603,13,12,0.1538,1.85,13.98
31467,13,12,0.1538,1.85,13.98
31494,13,12,0.1538,1.85,13.98
20493,13,12,0.1538,1.85,13.98
20518,13,12,0.1538,1.85,13.98
19403,13,12,0.1538,1.85,13.98
28250,13,12,0.1538,1.85,13.98
28251,13,12,0.1538,1.85,13.98
48855,13,12,0.1538,1.85,13.98
21651,13,12,0.1538,1.85,13.98
18787,13,12,0.1538,1.85,13.98
21633,13,12,0.1538,1.85,13.98
24258,13,12,0.1538,1.85,13.98
27621,13,12,0.1538,1.85,13.98
31599,13,12,0.1538,1.85,13.98
10989,13,12,0.1538,1.85,13.98
12805,13,12,0.1538,1.85,13.98
12715,13,12,0.1538,1.85,13.98
12770,13,12,0.1538,1.85,13.98
1441,13,12,0.1538,1.85,13.98
1498,13,12,0.1538,1.85,13.98
9100,13,12,0.1538,1.85,13.98
9103,13,12,0.1538,1.85,13.98
25513,13,12,0.1538,1.85,13.98
19091,13,12,0.1538,1.85,13.98
19098,13,12,0.1538,1.85,13.98
21578,13,12,0.1538,1.85,13.98
48970,13,12,0.1538,1.85,13.98
18785,13,12,0.1538,1.85,13.98
9055,13,12,0.1538,1.85,13.98
40727,13,12,0.1538,1.85,13.98
31636,13,12,0.1538,1.85,13.98
5516,13,12,0.1538,1.85,13.98
5394,13,12,0.1538,1.85,13.98
17196,13,12,0.1538,1.85,13.98
12628,13,12,0.1538,1.85,13.98
38870,13,12,0.1538,1.85,13.98
19566,13,12,0.1538,1.85,13.98
19887,13,12,0.1538,1.85,13.98
29636,13,12,0.1538,1.85,13.98
9020,13,12,0.1538,1.85,13.98
28301,13,12,0.1538,1.85,13.98
28311,13,12,0.1538,1.85,13.98
24025,13,12,0.1538,1.85,13.98
11069,13,12,0.1538,1.85,13.98
27554,13,12,0.1538,1.85,13.98
5312,13,12,0.1538,1.85,13.98
23435,13,12,0.1538,1.85,13.98
27038,13,12,0.1538,1.85,13.98
33612,13,12,0.1538,1.85,13.98
12617,13,12,0.1538,1.85,13.98
31811,13,12,0.1538,1.85,13.98
18078,13,12,0.1538,1.85,13.98
18081,13,12,0.1538,1.85,13.98
18086,13,12,0.1538,1.85,13.98
18117,13,12,0.1538,1.85,13.98
22046,13,12,0.1538,1.85,13.98
31764,13,12,0.1538,1.85,13.98
22620,13,12,0.1538,1.85,13.98
12545,13,12,0.1538,1.85,13.98
3975,13,12,0.1538,1.85,13.98
27028,13,12,0.1538,1.85,13.98
27033,13,12,0.1538,1.85,13.98
17957,13,12,0.1538,1.85,13.98
16115,13,12,0.1538,1.85,13.98
23194,13,12,0.1538,1.85,13.98
18859,13,12,0.1538,1.85,13.98
18871,13,12,0.1538,1.85,13.98
8935,13,12,0.1538,1.85,13.98
19862,13,12,0.1538,1.85,13.98
19553,13,12,0.1538,1.85,13.98
19561,13,12,0.1538,1.85,13.98
11211,13,12,0.1538,1.85,13.98
25115,13,12,0.1538,1.85,13.98
27497,13,12,0.1538,1.85,13.98
31922,13,12,0.1538,1.85,13.98
31816,13,12,0.1538,1.85,13.98
31817,13,12,0.1538,1.85,13.98
31829,13,12,0.1538,1.85,13.98
19234,13,12,0.1538,1.85,13.98
12561,13,12,0.1538,1.85,13.98
12446,13,12,0.1538,1.85,13.98
40188,13,12,0.1538,1.85,13.98
14614,13,12,0.1538,1.85,13.98
26673,13,12,0.1538,1.85,13.98
26712,13,12,0.1538,1.85,13.98
1080,13,12,0.1538,1.85,13.98
36966,13,12,0.1538,1.85,13.98
16062,13,12,0.1538,1.85,13.98
21072,13,12,0.1538,1.85,13.98
29521,13,12,0.1538,1.85,13.98
21493,13,12,0.1538,1.85,13.98
21537,13,12,0.1538,1.85,13.98
7477,13,12,0.1538,1.85,13.98
7479,13,12,0.1538,1.85,13.98
7490,13,12,0.1538,1.85,13.98
11465,13,12,0.1538,1.85,13.98
11342,13,12,0.1538,1.85,13.98
11347,13,12,0.1538,1.85,13.98
11365,13,12,0.1538,1.85,13.98
11367,13,12,0.1538,1.85,13.98
33432,13,12,0.1538,1.85,13.98
4170,13,12,0.1538,1.85,13.98
20366,13,12,0.1538,1.85,13.98
1025,13,12,0.1538,1.85,13.98
28626,13,12,0.1538,1.85,13.98
37175,13,12,0.1538,1.85,13.98
37262,13,12,0.1538,1.85,13.98
25846,13,12,0.1538,1.85,13.98
8627,13,12,0.1538,1.85,13.98
25851,13,12,0.1538,1.85,13.98
11529,13,12,0.1538,1.85,13.98
31951,13,12,0.1538,1.85,13.98
11414,13,12,0.1538,1.85,13.98
11462,13,12,0.1538,1.85,13.98
32081,13,12,0.1538,1.85,13.98
4187,13,12,0.1538,1.85,13.98
20298,13,12,0.1538,1.85,13.98
22149,13,12,0.1538,1.85,13.98
26644,13,12,0.1538,1.85,13.98
49429,13,12,0.1538,1.85,13.98
21454,13,12,0.1538,1.85,13.98
8685,13,12,0.1538,1.85,13.98
7529,13,12,0.1538,1.85,13.98
37249,13,12,0.1538,1.85,13.98
23915,13,12,0.1538,1.85,13.98
25039,13,12,0.1538,1.85,13.98
11519,13,12,0.1538,1.85,13.98
26118,13,12,0.1538,1.85,13.98
26132,13,12,0.1538,1.85,13.98
33343,13,12,0.1538,1.85,13.98
33366,13,12,0.1538,1.85,13.98
33367,13,12,0.1538,1.85,13.98
33375,13,12,0.1538,1.85,13.98
11503,13,12,0.1538,1.85,13.98
11505,13,12,0.1538,1.85,13.98
32059,13,12,0.1538,1.85,13.98
32068,13,12,0.1538,1.85,13.98
4997,13,12,0.1538,1.85,13.98
12345,13,12,0.1538,1.85,13.98
12368,13,12,0.1538,1.85,13.98
22588,13,12,0.1538,1.85,13.98
44076,13,12,0.1538,1.85,13.98
44091,13,12,0.1538,1.85,13.98
14860,13,12,0.1538,1.85,13.98
14691,13,12,0.1538,1.85,13.98
23768,13,12,0.1538,1.85,13.98
7633,13,12,0.1538,1.85,13.98
28423,13,12,0.1538,1.85,13.98
8472,13,12,0.1538,1.85,13.98
26639,13,12,0.1538,1.85,13.98
14748,13,12,0.1538,1.85,13.98
23234,13,12,0.1538,1.85,13.98
21106,13,12,0.1538,1.85,13.98
29254,13,12,0.1538,1.85,13.98
7731,13,12,0.1538,1.85,13.98
14823,13,12,0.1538,1.85,13.98
27403,13,12,0.1538,1.85,13.98
4911,13,12,0.1538,1.85,13.98
4795,13,12,0.1538,1.85,13.98
32158,13,12,0.1538,1.85,13.98
32176,13,12,0.1538,1.85,13.98
32194,13,12,0.1538,1.85,13.98
11679,13,12,0.1538,1.85,13.98
27377,13,12,0.1538,1.85,13.98
4182,13,12,0.1538,1.85,13.98
44240,13,12,0.1538,1.85,13.98
29208,13,12,0.1538,1.85,13.98
29209,13,12,0.1538,1.85,13.98
29134,13,12,0.1538,1.85,13.98
28484,13,12,0.1538,1.85,13.98
19078,13,12,0.1538,1.85,13.98
23228,13,12,0.1538,1.85,13.98
17362,13,12,0.1538,1.85,13.98
22564,13,12,0.1538,1.85,13.98
33222,13,12,0.1538,1.85,13.98
12262,13,12,0.1538,1.85,13.98
33161,13,12,0.1538,1.85,13.98
17456,13,12,0.1538,1.85,13.98
46255,13,12,0.1538,1.85,13.98
22157,13,12,0.1538,1.85,13.98
17857,13,12,0.1538,1.85,13.98
506,13,12,0.1538,1.85,13.98
386,13,12,0.1538,1.85,13.98
21393,13,12,0.1538,1.85,13.98
14979,13,12,0.1538,1.85,13.98
14992,13,12,0.1538,1.85,13.98
14993,13,12,0.1538,1.85,13.98
11763,13,12,0.1538,1.85,13.98
11825,13,12,0.1538,1.85,13.98
32290,13,12,0.1538,1.85,13.98
32318,13,12,0.1538,1.85,13.98
11752,13,12,0.1538,1.85,13.98
11754,13,12,0.1538,1.85,13.98
32521,13,12,0.1538,1.85,13.98
32479,13,12,0.1538,1.85,13.98
32499,13,12,0.1538,1.85,13.98
11800,13,12,0.1538,1.85,13.98
25646,13,12,0.1538,1.85,13.98
29095,13,12,0.1538,1.85,13.98
29102,13,12,0.1538,1.85,13.98
8358,13,12,0.1538,1.85,13.98
39897,13,12,0.1538,1.85,13.98
39756,13,12,0.1538,1.85,13.98
39789,13,12,0.1538,1.85,13.98
39803,13,12,0.1538,1.85,13.98
26534,13,12,0.1538,1.85,13.98
26535,13,12,0.1538,1.85,13.98
33087,13,12,0.1538,1.85,13.98
27197,13,12,0.1538,1.85,13.98
33059,13,12,0.1538,1.85,13.98
45180,13,12,0.1538,1.85,13.98
19364,13,12,0.1538,1.85,13.98
19382,13,12,0.1538,1.85,13.98
20304,13,12,0.1538,1.85,13.98
7765,13,12,0.1538,1.85,13.98
7837,13,12,0.1538,1.85,13.98
21379,13,12,0.1538,1.85,13.98
15182,13,12,0.1538,1.85,13.98
39623,13,12,0.1538,1.85,13.98
39725,13,12,0.1538,1.85,13.98
38086,13,12,0.1538,1.85,13.98
38093,13,12,0.1538,1.85,13.98
19332,13,12,0.1538,1.85,13.98
19361,13,12,0.1538,1.85,13.98
12153,13,12,0.1538,1.85,13.98
32876,13,12,0.1538,1.85,13.98
7763,13,12,0.1538,1.85,13.98
28986,13,12,0.1538,1.85,13.98
8269,13,12,0.1538,1.85,13.98
18948,13,12,0.1538,1.85,13.98
23684,13,12,0.1538,1.85,13.98
23765,13,12,0.1538,1.85,13.98
19636,13,12,0.1538,1.85,13.98
19590,13,12,0.1538,1.85,13.98
19600,13,12,0.1538,1.85,13.98
406,13,12,0.1538,1.85,13.98
12098,13,12,0.1538,1.85,13.98
45988,13,12,0.1538,1.85,13.98
45887,13,12,0.1538,1.85,13.98
22260,13,12,0.1538,1.85,13.98
12108,13,12,0.1538,1.85,13.98
23621,13,12,0.1538,1.85,13.98
21315,13,12,0.1538,1.85,13.98
8283,13,12,0.1538,1.85,13.98
38353,13,12,0.1538,1.85,13.98
23300,13,12,0.1538,1.85,13.98
15591,13,12,0.1538,1.85,13.98
28691,13,12,0.1538,1.85,13.98
28826,13,12,0.1538,1.85,13.98
25789,13,12,0.1538,1.85,13.98
25799,13,12,0.1538,1.85,13.98
28635,13,12,0.1538,1.85,13.98
7904,13,12,0.1538,1.85,13.98
32632,13,12,0.1538,1.85,13.98
32638,13,12,0.1538,1.85,13.98
11890,13,12,0.1538,1.85,13.98
17614,13,12,0.1538,1.85,13.98
17620,13,12,0.1538,1.85,13.98
32617,13,12,0.1538,1.85,13.98
20341,13,12,0.1538,1.85,13.98
19384,13,12,0.1538,1.85,13.98
19308,13,12,0.1538,1.85,13.98
20377,13,12,0.1538,1.85,13.98
20381,13,12,0.1538,1.85,13.98
34881,13,12,0.1538,1.85,13.98
19622,13,12,0.1538,1.85,13.98
147,13,12,0.1538,1.85,13.98
7975,13,12,0.1538,1.85,13.98
50523,13,12,0.1538,1.85,13.98
39099,13,12,0.1538,1.85,13.98
23469,13,12,0.1538,1.85,13.98
15496,13,12,0.1538,1.85,13.98
26362,13,12,0.1538,1.85,13.98
95,13,12,0.1538,1.85,13.98
2631,13,12,0.1538,1.85,13.98
13488,13,12,0.1538,1.85,13.98
16562,13,12,0.1538,1.85,13.98
18978,13,12,0.1538,1.85,13.98
137,36,35,0.0556,1.94,13.87
4012,36,35,0.0556,1.94,13.87
199,36,35,0.0556,1.94,13.87
22,36,35,0.0556,1.94,13.87
4579,36,35,0.0556,1.94,13.87
390,36,35,0.0556,1.94,13.87
7326,36,35,0.0556,1.94,13.87
3467,36,35,0.0556,1.94,13.87
3057,36,35,0.0556,1.94,13.87
734,36,35,0.0556,1.94,13.87
4011,35,34,0.0571,1.94,13.74
4462,35,34,0.0571,1.94,13.74
6832,35,34,0.0571,1.94,13.74
293,35,34,0.0571,1.94,13.74
9787,35,34,0.0571,1.94,13.74
3879,35,34,0.0571,1.94,13.74
7584,35,34,0.0571,1.94,13.74
6176,35,34,0.0571,1.94,13.74
835,35,34,0.0571,1.94,13.74
10,35,34,0.0571,1.94,13.74
1739,14,13,0.1429,1.86,13.66
7918,14,13,0.1429,1.86,13.66
28596,14,13,0.1429,1.86,13.66
28606,14,13,0.1429,1.86,13.66
25684,14,13,0.1429,1.86,13.66
21240,14,13,0.1429,1.86,13.66
280,14,13,0.1429,1.86,13.66
24954,14,13,0.1429,1.86,13.66
32743,14,13,0.1429,1.86,13.66
32745,14,13,0.1429,1.86,13.66
26135,14,13,0.1429,1.86,13.66
12016,14,13,0.1429,1.86,13.66
11886,14,13,0.1429,1.86,13.66
17611,14,13,0.1429,1.86,13.66
33026,14,13,0.1429,1.86,13.66
32540,14,13,0.1429,1.86,13.66
26149,14,13,0.1429,1.86,13.66
4534,14,13,0.1429,1.86,13.66
14091,14,13,0.1429,1.86,13.66
28155,14,13,0.1429,1.86,13.66
7112,14,13,0.1429,1.86,13.66
28168,14,13,0.1429,1.86,13.66
28193,14,13,0.1429,1.86,13.66
7220,14,13,0.1429,1.86,13.66
9449,14,13,0.1429,1.86,13.66
11837,14,13,0.1429,1.86,13.66
4722,14,13,0.1429,1.86,13.66
4616,14,13,0.1429,1.86,13.66
15729,14,13,0.1429,1.86,13.66
15780,14,13,0.1429,1.86,13.66
20328,14,13,0.1429,1.86,13.66
32368,14,13,0.1429,1.86,13.66
22172,14,13,0.1429,1.86,13.66
45967,14,13,0.1429,1.86,13.66
11756,14,13,0.1429,1.86,13.66
18750,14,13,0.1429,1.86,13.66
29921,14,13,0.1429,1.86,13.66
29941,14,13,0.1429,1.86,13.66
20898,14,13,0.1429,1.86,13.66
7059,14,13,0.1429,1.86,13.66
14018,14,13,0.1429,1.86,13.66
36083,14,13,0.1429,1.86,13.66
21246,14,13,0.1429,1.86,13.66
4477,14,13,0.1429,1.86,13.66
24967,14,13,0.1429,1.86,13.66
24978,14,13,0.1429,1.86,13.66
12204,14,13,0.1429,1.86,13.66
33154,14,13,0.1429,1.86,13.66
17478,14,13,0.1429,1.86,13.66
28083,14,13,0.1429,1.86,13.66
21722,14,13,0.1429,1.86,13.66
14045,14,13,0.1429,1.86,13.66
35980,14,13,0.1429,1.86,13.66
19922,14,13,0.1429,1.86,13.66
19929,14,13,0.1429,1.86,13.66
14303,14,13,0.1429,1.86,13.66
14322,14,13,0.1429,1.86,13.66
21637,14,13,0.1429,1.86,13.66
16357,14,13,0.1429,1.86,13.66
1668,14,13,0.1429,1.86,13.66
22403,14,13,0.1429,1.86,13.66
20307,14,13,0.1429,1.86,13.66
18964,14,13,0.1429,1.86,13.66
50073,14,13,0.1429,1.86,13.66
28936,14,13,0.1429,1.86,13.66
28942,14,13,0.1429,1.86,13.66
19024,14,13,0.1429,1.86,13.66
11605,14,13,0.1429,1.86,13.66
36533,14,13,0.1429,1.86,13.66
25552,14,13,0.1429,1.86,13.66
28231,14,13,0.1429,1.86,13.66
41098,14,13,0.1429,1.86,13.66
24998,14,13,0.1429,1.86,13.66
11871,14,13,0.1429,1.86,13.66
24912,14,13,0.1429,1.86,13.66
12132,14,13,0.1429,1.86,13.66
27181,14,13,0.1429,1.86,13.66
22568,14,13,0.1429,1.86,13.66
4183,14,13,0.1429,1.86,13.66
44406,14,13,0.1429,1.86,13.66
4994,14,13,0.1429,1.86,13.66
12289,14,13,0.1429,1.86,13.66
4870,14,13,0.1429,1.86,13.66
7027,14,13,0.1429,1.86,13.66
6845,14,13,0.1429,1.86,13.66
35769,14,13,0.1429,1.86,13.66
35664,14,13,0.1429,1.86,13.66
9702,14,13,0.1429,1.86,13.66
1836,14,13,0.1429,1.86,13.66
30204,14,13,0.1429,1.86,13.66
9609,14,13,0.1429,1.86,13.66
22166,14,13,0.1429,1.86,13.66
21271,14,13,0.1429,1.86,13.66
25722,14,13,0.1429,1.86,13.66
23387,14,13,0.1429,1.86,13.66
26469,14,13,0.1429,1.86,13.66
8314,14,13,0.1429,1.86,13.66
8267,14,13,0.1429,1.86,13.66
33272,14,13,0.1429,1.86,13.66
35729,14,13,0.1429,1.86,13.66
41278,14,13,0.1429,1.86,13.66
19995,14,13,0.1429,1.86,13.66
13887,14,13,0.1429,1.86,13.66
13760,14,13,0.1429,1.86,13.66
2200,14,13,0.1429,1.86,13.66
16507,14,13,0.1429,1.86,13.66
16529,14,13,0.1429,1.86,13.66
11790,14,13,0.1429,1.86,13.66
32215,14,13,0.1429,1.86,13.66
12355,14,13,0.1429,1.86,13.66
12367,14,13,0.1429,1.86,13.66
4136,14,13,0.1429,1.86,13.66
4139,14,13,0.1429,1.86,13.66
20192,14,13,0.1429,1.86,13.66
20194,14,13,0.1429,1.86,13.66
6626,14,13,0.1429,1.86,13.66
14367,14,13,0.1429,1.86,13.66
14373,14,13,0.1429,1.86,13.66
14398,14,13,0.1429,1.86,13.66
23184,14,13,0.1429,1.86,13.66
21598,14,13,0.1429,1.86,13.66
29650,14,13,0.1429,1.86,13.66
29763,14,13,0.1429,1.86,13.66
19040,14,13,0.1429,1.86,13.66
23363,14,13,0.1429,1.86,13.66
19572,14,13,0.1429,1.86,13.66
19801,14,13,0.1429,1.86,13.66
7847,14,13,0.1429,1.86,13.66
21360,14,13,0.1429,1.86,13.66
35480,14,13,0.1429,1.86,13.66
13682,14,13,0.1429,1.86,13.66
19957,14,13,0.1429,1.86,13.66
54815,14,13,0.1429,1.86,13.66
54702,14,13,0.1429,1.86,13.66
9784,14,13,0.1429,1.86,13.66
9764,14,13,0.1429,1.86,13.66
21757,14,13,0.1429,1.86,13.66
12353,14,13,0.1429,1.86,13.66
32131,14,13,0.1429,1.86,13.66
11426,14,13,0.1429,1.86,13.66
4048,14,13,0.1429,1.86,13.66
33412,14,13,0.1429,1.86,13.66
24801,14,13,0.1429,1.86,13.66
11320,14,13,0.1429,1.86,13.66
30405,14,13,0.1429,1.86,13.66
20794,14,13,0.1429,1.86,13.66
30501,14,13,0.1429,1.86,13.66
9855,14,13,0.1429,1.86,13.66
2226,14,13,0.1429,1.86,13.66
25430,14,13,0.1429,1.86,13.66
26746,14,13,0.1429,1.86,13.66
8276,14,13,0.1429,1.86,13.66
28904,14,13,0.1429,1.86,13.66
23764,14,13,0.1429,1.86,13.66
15082,14,13,0.1429,1.86,13.66
15885,14,13,0.1429,1.86,13.66
25627,14,13,0.1429,1.86,13.66
29123,14,13,0.1429,1.86,13.66
8362,14,13,0.1429,1.86,13.66
28552,14,13,0.1429,1.86,13.66
31918,14,13,0.1429,1.86,13.66
26817,14,13,0.1429,1.86,13.66
19525,14,13,0.1429,1.86,13.66
